,KEY,URL
1246,企业微信布置作业支持哪些内容，是否支持布置视频作业？,https://open.work.weixin.qq.com/help2/pc/15111?person_id=1
1247,怎样删除/注销/解散企业微信企业帐号,https://open.work.weixin.qq.com/help2/pc/13414?person_id=1
1248,解散企业,https://open.work.weixin.qq.com/help2/pc/16719?person_id=1
1249,企业微信课外打卡是什么？,https://open.work.weixin.qq.com/help2/pc/15112?person_id=1
1251,解散企业,https://open.work.weixin.qq.com/help2/pc/16720?person_id=1
1252,什么是企业微信复学码，如何使用？,https://open.work.weixin.qq.com/help2/pc/15113?person_id=1
1253,如何退出企业/删除企业微信账号,https://open.work.weixin.qq.com/help2/pc/13416?person_id=1
1255,如何查看企业微信复学码的填写统计,https://open.work.weixin.qq.com/help2/pc/15114?person_id=1
1256,如何退出企业/删除企业微信账号,https://open.work.weixin.qq.com/help2/pc/13417?person_id=1
1257,消息收发,https://open.work.weixin.qq.com/help2/pc/16722?person_id=1
1260,企业微信可通知列表中的家长信息有误怎么办？,https://open.work.weixin.qq.com/help2/pc/15116?person_id=1
1261,自定义菜单,https://open.work.weixin.qq.com/help2/pc/16723?person_id=1
1264,配置聊天栏,https://open.work.weixin.qq.com/help2/pc/16724?person_id=1
1266,什么是企业微信局校互联？,https://open.work.weixin.qq.com/help2/pc/15118?person_id=1
1267,开发者接口,https://open.work.weixin.qq.com/help2/pc/16725?person_id=1
1268,如何联系企业管理员？,https://open.work.weixin.qq.com/help2/pc/13421?person_id=1
1269,教育局如何通过企业微信批量创建企业？,https://open.work.weixin.qq.com/help2/pc/15119?person_id=1
1270,其他,https://open.work.weixin.qq.com/help2/pc/16726?person_id=1
1271,企业微信如何创建客户群,https://open.work.weixin.qq.com/help2/pc/13422?person_id=1
1272,教育局如何在企业微信批量验证企业?,https://open.work.weixin.qq.com/help2/pc/15120?person_id=1
1273,权限设置,https://open.work.weixin.qq.com/help2/pc/16727?person_id=1
1275,教育局如何通过企业微信给互联学校的老师发送「公告」？,https://open.work.weixin.qq.com/help2/pc/15121?person_id=1
1277,无法登录企业微信/如何登录已加入的企业,https://open.work.weixin.qq.com/help2/pc/13424?person_id=1
1278,如何使用企业微信跨局校「审批」？,https://open.work.weixin.qq.com/help2/pc/15122?person_id=1
1279,Windows版本企业微信快捷键,https://open.work.weixin.qq.com/help2/pc/16729?person_id=1
1280,教育局如何通过企业微信给互联学校的家长直接发送通知？,https://open.work.weixin.qq.com/help2/pc/15123?person_id=1
1281,微信被封是否影响企业微信,https://open.work.weixin.qq.com/help2/pc/13425?person_id=1
1283,教育局如何通过企业微信给互联学校共享应用？,https://open.work.weixin.qq.com/help2/pc/15124?person_id=1
1285,消息收发,https://open.work.weixin.qq.com/help2/pc/16731?person_id=1
1286,企业微信「局校看板」的统计说明,https://open.work.weixin.qq.com/help2/pc/15125?person_id=1
1288,自定义菜单,https://open.work.weixin.qq.com/help2/pc/16732?person_id=1
1289,如何使用企业微信「局校看板」？,https://open.work.weixin.qq.com/help2/pc/15126?person_id=1
1290,企业微信如何邀请成员加入到对应的部门,https://open.work.weixin.qq.com/help2/pc/13428?person_id=1
1291,配置聊天栏,https://open.work.weixin.qq.com/help2/pc/16733?person_id=1
1292,如何跨局校使用企业微信「汇报」？,https://open.work.weixin.qq.com/help2/pc/15127?person_id=1
1293,企业微信如何删除离职成员/如何删除成员,https://open.work.weixin.qq.com/help2/pc/13429?person_id=1
1294,开发者接口,https://open.work.weixin.qq.com/help2/pc/16734?person_id=1
1295,申请开通企业微信局校互联失败常见原因,https://open.work.weixin.qq.com/help2/pc/15128?person_id=1
1297,权限设置,https://open.work.weixin.qq.com/help2/pc/16735?person_id=1
1299,企业微信如何跨局校使用「健康上报」,https://open.work.weixin.qq.com/help2/pc/15129?person_id=1
1300,其他,https://open.work.weixin.qq.com/help2/pc/16736?person_id=1
1302,企业微信如何跨局校使用「收集表」？,https://open.work.weixin.qq.com/help2/pc/15130?person_id=1
1303,为什么审批人会收到假期余额为0的成员提交的请假单？,https://open.work.weixin.qq.com/help2/pc/16737?person_id=1
1304,企业微信如何设置/更换管理员？,https://open.work.weixin.qq.com/help2/pc/13433?person_id=1
1305,企业微信使用功能介绍,https://open.work.weixin.qq.com/help2/pc/15131?person_id=1
1306,为什么审批人会收到假期余额为0的成员提交的请假单？,https://open.work.weixin.qq.com/help2/pc/16738?person_id=1
1308,什么是企业微信/企业微信介绍,https://open.work.weixin.qq.com/help2/pc/15132?person_id=1
1309,为什么请假审批单中没有“查看假期余额”入口？,https://open.work.weixin.qq.com/help2/pc/16739?person_id=1
1311,微信被封是否影响企业微信,https://open.work.weixin.qq.com/help2/pc/15133?person_id=1
1312,为什么请假审批单中没有“查看假期余额”入口？,https://open.work.weixin.qq.com/help2/pc/16740?person_id=1
1313,企业微信如何实名认证？,https://open.work.weixin.qq.com/help2/pc/13436?person_id=1
1314,企业微信的英文名是什么,https://open.work.weixin.qq.com/help2/pc/15134?person_id=1
1315,全员群能否解散?,https://open.work.weixin.qq.com/help2/pc/16741?person_id=1
1317,为什么企业微信企业名称旁边会有一个问号？,https://open.work.weixin.qq.com/help2/pc/15135?person_id=1
1318,全员群能否解散?,https://open.work.weixin.qq.com/help2/pc/16742?person_id=1
1319,企业微信如何设置打卡规则？,https://open.work.weixin.qq.com/help2/pc/13438?person_id=1
1320,企业微信安全吗,https://open.work.weixin.qq.com/help2/pc/15136?person_id=1
1321,部门群能否解散？,https://open.work.weixin.qq.com/help2/pc/16743?person_id=1
1323,企业微信后台是ipv4还是ipv6的协议,https://open.work.weixin.qq.com/help2/pc/15137?person_id=1
1324,部门群能否解散？,https://open.work.weixin.qq.com/help2/pc/16744?person_id=1
1326,v3.1.2版本主要功能,https://open.work.weixin.qq.com/help2/pc/15138?person_id=1
1327,为什么成员没有自动进入部门群？,https://open.work.weixin.qq.com/help2/pc/16745?person_id=1
1329,为什么成员没有自动进入部门群？,https://open.work.weixin.qq.com/help2/pc/16746?person_id=1
1330,v3.1.0版本主要功能,https://open.work.weixin.qq.com/help2/pc/15139?person_id=1
1332,为什么成员没有自动进入全员群？,https://open.work.weixin.qq.com/help2/pc/16747?person_id=1
1333,v3.0.40版本主要功能,https://open.work.weixin.qq.com/help2/pc/15140?person_id=1
1335,为什么成员没有自动进入全员群？,https://open.work.weixin.qq.com/help2/pc/16748?person_id=1
1338,企业微信如何限制群成员私聊？,https://open.work.weixin.qq.com/help2/pc/16749?person_id=1
1339,v3.0.36版本主要功能,https://open.work.weixin.qq.com/help2/pc/15142?person_id=1
1341,企业微信如何限制群成员私聊？,https://open.work.weixin.qq.com/help2/pc/16750?person_id=1
1342,v3.0.31版本主要功能,https://open.work.weixin.qq.com/help2/pc/15143?person_id=1
1344,语音/视频通话功能,https://open.work.weixin.qq.com/help2/pc/16751?person_id=1
1345,v3.0.30版本主要功能,https://open.work.weixin.qq.com/help2/pc/15144?person_id=1
1347,成员使用统计可以统计哪些内容？,https://open.work.weixin.qq.com/help2/pc/16752?person_id=1
1348,v3.0.26版本主要功能,https://open.work.weixin.qq.com/help2/pc/15145?person_id=1
1350,如何批量清除会话中的文件、图片？,https://open.work.weixin.qq.com/help2/pc/16753?person_id=1
1351,v4.0版本主要功能,https://open.work.weixin.qq.com/help2/pc/15146?person_id=1
1353,如何批量清除会话中的文件、图片？,https://open.work.weixin.qq.com/help2/pc/16754?person_id=1
1355,企业微信API错误报告的介绍,https://open.work.weixin.qq.com/help2/pc/15147?person_id=1
1356,如何给群成员发邮件？,https://open.work.weixin.qq.com/help2/pc/16755?person_id=1
1357,企业微信Google API服务使用须知,https://open.work.weixin.qq.com/help2/pc/15148?person_id=1
1359,消息群发,https://open.work.weixin.qq.com/help2/pc/15149?person_id=1
1360,如何给群成员发邮件？,https://open.work.weixin.qq.com/help2/pc/16756?person_id=1
1363,如何查找历史聊天记录？,https://open.work.weixin.qq.com/help2/pc/16757?person_id=1
1366,如何查找历史聊天记录？,https://open.work.weixin.qq.com/help2/pc/16758?person_id=1
1368,员工使用分析,https://open.work.weixin.qq.com/help2/pc/15152?person_id=1
1370,如何置顶群聊消息？,https://open.work.weixin.qq.com/help2/pc/16759?person_id=1
1371,员工服务,https://open.work.weixin.qq.com/help2/pc/15153?person_id=1
1373,如何置顶群聊消息？,https://open.work.weixin.qq.com/help2/pc/16760?person_id=1
1374,素材库,https://open.work.weixin.qq.com/help2/pc/15154?person_id=1
1376,如何设置群昵称？,https://open.work.weixin.qq.com/help2/pc/16761?person_id=1
1377,一周小结,https://open.work.weixin.qq.com/help2/pc/15155?person_id=1
1379,如何设置群昵称？,https://open.work.weixin.qq.com/help2/pc/16762?person_id=1
1380,企业微信如何发送应用消息？,https://open.work.weixin.qq.com/help2/pc/15156?person_id=1
1382,群聊如何修改群名？,https://open.work.weixin.qq.com/help2/pc/16763?person_id=1
1385,企业微信群聊如何修改群名？,https://open.work.weixin.qq.com/help2/pc/16764?person_id=1
1388,如何发送群公告？,https://open.work.weixin.qq.com/help2/pc/16765?person_id=1
1389,成员使用记录可以记录哪些信息？,https://open.work.weixin.qq.com/help2/pc/15159?person_id=1
1391,如何发送群公告？,https://open.work.weixin.qq.com/help2/pc/16766?person_id=1
1393,管理端操作日志可以查看哪些操作记录？,https://open.work.weixin.qq.com/help2/pc/15160?person_id=1
1394,如何设置聊天中收到的语音消息自动转成文字？,https://open.work.weixin.qq.com/help2/pc/16767?person_id=1
1396,什么是员工服务,https://open.work.weixin.qq.com/help2/pc/15161?person_id=1
1397,如何设置聊天中收到的语音消息自动转成文字？,https://open.work.weixin.qq.com/help2/pc/16768?person_id=1
1398,为什么企业微信客户端看不到员工服务入口,https://open.work.weixin.qq.com/help2/pc/15162?person_id=1
1400,如何设置进群分享消息？,https://open.work.weixin.qq.com/help2/pc/16769?person_id=1
1401,为什么企业微信员工服务坐席账号信息无法修改？,https://open.work.weixin.qq.com/help2/pc/15163?person_id=1
1403,如何设置进群分享消息？,https://open.work.weixin.qq.com/help2/pc/16770?person_id=1
1404,企业微信添加的员工服务账号坐席是否有限制？,https://open.work.weixin.qq.com/help2/pc/15164?person_id=1
1406,如何合并免打扰的聊天？,https://open.work.weixin.qq.com/help2/pc/16771?person_id=1
1407,企业微信管理员看不到素材库内容,https://open.work.weixin.qq.com/help2/pc/15165?person_id=1
1409,如何合并免打扰的聊天？,https://open.work.weixin.qq.com/help2/pc/16772?person_id=1
1410,管理后台的素材库支持哪些类型的消息？各个类型的上限是多少？,https://open.work.weixin.qq.com/help2/pc/15166?person_id=1
1412,语音/视频通话功能,https://open.work.weixin.qq.com/help2/pc/16773?person_id=1
1413,什么是企业微信一周小结？,https://open.work.weixin.qq.com/help2/pc/15167?person_id=1
1415,如何新增部门？,https://open.work.weixin.qq.com/help2/pc/16774?person_id=1
1416,为什么没有收到企业微信一周小结？,https://open.work.weixin.qq.com/help2/pc/15168?person_id=1
1418,如何新增部门？,https://open.work.weixin.qq.com/help2/pc/16775?person_id=1
1419,企业微信居民上报功能视频介绍,https://open.work.weixin.qq.com/help2/pc/15169?person_id=1
1421,管理员如何在通讯录置顶成员？,https://open.work.weixin.qq.com/help2/pc/16776?person_id=1
1422,企业微信「居民上报」是什么,https://open.work.weixin.qq.com/help2/pc/15170?person_id=1
1424,管理员如何在通讯录置顶成员？,https://open.work.weixin.qq.com/help2/pc/16777?person_id=1
1425,居民怎样在企业微信中通过微信填写「居民上报」,https://open.work.weixin.qq.com/help2/pc/15171?person_id=1
1427,企业微信「居民上报」如何对办理中工单进行催办？,https://open.work.weixin.qq.com/help2/pc/15172?person_id=1
1428,管理员如何设置成员所在部门？,https://open.work.weixin.qq.com/help2/pc/16778?person_id=1
1429,企业微信的群聊人数上限是多少/群聊最多支持多少人,https://open.work.weixin.qq.com/help2/pc/13475?person_id=1
1430,企业微信「居民上报」工单办理流程,https://open.work.weixin.qq.com/help2/pc/15173?person_id=1
1431,管理员如何设置成员所在部门？,https://open.work.weixin.qq.com/help2/pc/16779?person_id=1
1433,企业微信「巡查上报」是什么,https://open.work.weixin.qq.com/help2/pc/15174?person_id=1
1434,管理员如何设置部门负责人？,https://open.work.weixin.qq.com/help2/pc/16780?person_id=1
1436,企业微信成员如何提交「巡查上报」,https://open.work.weixin.qq.com/help2/pc/15175?person_id=1
1437,管理员如何设置部门负责人？,https://open.work.weixin.qq.com/help2/pc/16781?person_id=1
1439,企业微信「巡查上报」工单办理流程,https://open.work.weixin.qq.com/help2/pc/15176?person_id=1
1440,二次验证的作用是什么？,https://open.work.weixin.qq.com/help2/pc/16782?person_id=1
1441,企业微信「返乡申报」功能介绍,https://open.work.weixin.qq.com/help2/pc/15177?person_id=1
1443, 二次验证的作用是什么？,https://open.work.weixin.qq.com/help2/pc/16783?person_id=1
1445,如何使用企业微信居民通知？,https://open.work.weixin.qq.com/help2/pc/15178?person_id=1
1446,成员使用统计可以统计哪些内容？,https://open.work.weixin.qq.com/help2/pc/16784?person_id=1
1448,企业微信居民通知有没有发送次数限制？,https://open.work.weixin.qq.com/help2/pc/15179?person_id=1
1449,外部沟通使用记录可以查看哪些信息？,https://open.work.weixin.qq.com/help2/pc/16785?person_id=1
